Datetime,Tweet,Sentiment,Spam
2021-10-19 14:40:00+00:00,"orang yang berani bersuara lantang ini seringkali menjadi korban atas betapa tidak tegasnya penanganan kasus yang sedang dialaminya. Kini, untuk berbicara, apalagi menyangkut pemilik kekuasaan tidak hanya butuh keberanian; keberanian untuk berjuang meski yang diharapkan  (cont..)",-1,0
2021-10-19 14:40:00+00:00,"Monmaap numpang mengeluarkan kegelisahan itb!
Hari demi hari tidak sedikit pemberitaan mengenai orang yang berani untuk berbicara, baik untuk menegakkan keadilan bagi dirinya maupun orang lain. Ataupun berusaha mencari keadilan atas sebuah peristiwa. Namun miris, orang  (cont..)",-1,0
2021-10-19 14:10:01+00:00,itb! btw ini tuh ditentuin gitu kelompoknya gabisa milih sendiri anjir jd ya hadehhhhh https://t.co/ViAzGNM77V,-1,0
2021-10-19 13:00:00+00:00,"Itb! Ada yg udh baca buku How to Love The Universe nya Stefan Klein? Rate dong, bagus ga?",0,0
2021-10-19 12:40:00+00:00,Pengen banget punya genre kuliah romcom itb!,1,0
2021-10-19 12:05:00+00:00,"itb! guys, menurut kalian tempat kursus bhs inggris yang worth it di mana ya?",0,0
2021-10-19 11:45:00+00:00,"itb! cape bgt dah kelompok kwn pada gamau gerak anjir maksudnya gue jg ga jago kwn tp ya seenggaknya kerjain brg brg kek, udh di reach out di grup jg di kacangin anjir pd mau nilai bagus ga siiii",-1,0
2021-10-19 11:03:20+00:00,"🗨️ Replies: 11
📎 Quoteds: 2
🔃 Retweets: 0
❤️ Likes: 12

📊 Score: 49 https://t.co/cGwcnKgXFT",0,1
2021-10-19 11:03:19+00:00,"🗨️ Replies: 13
📎 Quoteds: 6
🔃 Retweets: 0
❤️ Likes: 9

📊 Score: 60 https://t.co/9zbXXzmrGi",0,1
2021-10-19 11:03:19+00:00,"🗨️ Replies: 15
📎 Quoteds: 5
🔃 Retweets: 0
❤️ Likes: 6

📊 Score: 61 https://t.co/YrX4UOBwDx",0,1
2021-10-19 11:03:19+00:00,"🗨️ Replies: 10
📎 Quoteds: 5
🔃 Retweets: 0
❤️ Likes: 33

📊 Score: 73 https://t.co/W1TUmOIKLk",0,1
2021-10-19 11:03:18+00:00,"🗨️ Replies: 47
📎 Quoteds: 21
🔃 Retweets: 1
❤️ Likes: 32

📊 Score: 216 https://t.co/VGYOX6CMJQ",0,1
2021-10-19 10:55:00+00:00,Itb! Mau tanya dong. Kalo voucher pcr traveloka yg citilink bisa dipakai dimana gaes?,0,0
2021-10-19 05:35:00+00:00,itb! ada yang tau kos putri bandung yang bisa bawa kucing ga ya? (kucingnya taro kamar) terima kasihh,0,0
2021-10-19 04:05:00+00:00,"Itb! cewek tuh knp si selalu ngerasa insecure? selalu ngerasa cowoknya bakal ada yg ngambil. padahal cowoknya udh bilang, kalo dia udh milih ceweknya apa adanya",0,0
2021-10-19 03:05:00+00:00,Ini boleh buat nonton doang gak?  itb! https://t.co/MrEGjCt7TT,0,0
2021-10-19 02:15:00+00:00,Itb! Nih kan yang kamu butuhkan https://t.co/MOq6CHB2zM https://t.co/EY01wqgjGM,0,0
2021-10-19 01:30:00+00:00,"Itb! Deadline yg ditunda itu ga nambah waktu pengerjaan, cuma nambah waktu buat rebahan, but WE NEED REBAHAN https://t.co/43UCtr7lZJ",-1,0
2021-10-19 00:45:00+00:00,Adain virtual blindate lagi dong itb!,0,0
2021-10-18 23:25:00+00:00,pencairan dana dari itb! emg selalu lama ya?,-1,0
2021-10-18 22:10:00+00:00,Ada yg tau link daftar buat renang di saraga itb! ? Denger2 katanya dah buka ya(?) makasii,0,0
2021-10-18 20:30:00+00:00,itb! Kalo simpen tugas di edunex tp pas deadline lupa submit itu ntar tetep kekirim apa ngga ya? Makasih,0,0
2021-10-18 19:00:00+00:00,"Ngga, hasil pcr berlaku 2x24 jam dr pemgambilan sampel. Either sorean pcr atau pagiin penerbangan itb! https://t.co/w8cYBJVQ2O",0,0
2021-10-18 18:20:00+00:00,"Itb! Guys, mau nanya dong terutama yang pernah pcr buat terbang. misalkan kita berangkat pukul 16.00 tanggal 25 Oktober, terus kita tes pcr tanggal 23 pukul 09.00 masih berlaku ga ya?",0,0
2021-10-18 17:45:00+00:00,udh 3 kali ganti partner zoom wkwk ada yg masih bangun ga siii itb!,0,0
2021-10-18 14:45:00+00:00,Minggu ini jadi ada tanggal merah? Itb! https://t.co/f3CbIQASzG,0,0
2021-10-18 14:20:00+00:00,gue bego begini knp bisa masuk itb! ya,-1,0
2021-10-18 12:30:00+00:00,itb! liburnya selasa atau rabu?,0,0
2021-10-18 12:00:00+00:00,bandung gini?? Gaberani ngechat duluan takut ditagih lgi gkpunya duit ☹,0,0
2021-10-18 12:00:00+00:00,"Guys gw kan kuliah daring tpi kos tetep byar nah bpk kos w tu biasanya tiap bulan nagih lewat chat, tapi skrg udh 4 bulanan ga pernah nge chat lagi buat nagih, mungkin gk si barang2 gw dibuang gitu atau dikasih ke oranh lain??  Itb! ada yg pernah pengalaman ngekos di  (cont..)",0,0
2021-10-18 11:35:00+00:00,kalau pindah ke bandung tapi belum ada sirkel2an aman ga sih?? kata temen jangan dulu soalnya tapi ga tahann sama rumah itb!,0,0
2021-10-18 11:20:00+00:00,Naha sih orang oranggg😫😫😫 itb! https://t.co/FVYkbTBq79,0,0
2021-10-18 11:15:00+00:00,Itb! Kasus apa ya? Penasaran https://t.co/hc2qUM2IPV,0,0
2021-10-18 11:04:46+00:00,"🗨️ Replies: 7
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 2

📊 Score: 23 https://t.co/zSKISk4p5O",0,1
2021-10-18 11:04:45+00:00,"🗨️ Replies: 4
📎 Quoteds: 1
🔃 Retweets: 1
❤️ Likes: 14

📊 Score: 29 https://t.co/EH1bIoCYQu",0,1
2021-10-18 11:04:45+00:00,"🗨️ Replies: 5
📎 Quoteds: 2
🔃 Retweets: 4
❤️ Likes: 37

📊 Score: 60 https://t.co/ZqF6Cs9rXG",0,1
2021-10-18 11:04:45+00:00,"🗨️ Replies: 3
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 54

📊 Score: 63 https://t.co/P7W73pr32B",0,1
2021-10-18 11:04:44+00:00,"🗨️ Replies: 3
📎 Quoteds: 4
🔃 Retweets: 14
❤️ Likes: 69

📊 Score: 100 https://t.co/82VaJlMphh",0,1
2021-10-18 09:50:00+00:00,"Pgn tau sudut pndng org imba yg diem aj pas dosen nanya di kls, bhkn stlh lama ditungguin ttp aj g mau njawab, adkh org ky gtu dsni dn mau jawab? itb!",0,0
2021-10-18 09:35:00+00:00,"Hujan mulu jir, cucian gua ga keringg2 itb!",0,0
2021-10-18 09:25:00+00:00,"itb! kosan sekitar dago sebulan 2.5 jt tanpa ac tapi include (laundry 1 stel baju setiap hari, bersihin kamar) termasuk mahal apa ngga ya?? kalo tambah ac jadi 2.7 jt",0,0
2021-10-18 09:05:00+00:00,"Itb! pernah ada kasus ngeluarin mah4siswa gak sih? Misal karena ga bayar ukt, curang, atau kasus lainnya",0,0
2021-10-18 08:40:00+00:00,"hai itb! ga papa kok, gagal berkali2 saat nyoba dapetin ip yg kamu targetin di awal semester..terima kasih sudah berjuang walaupun sering gagal, belajar dr kegagalan lebih baik daripada hanya jalani apa adanya seperti air mengalir, tanpa tujuan yg jelas☺",-1,0
2021-10-18 07:45:00+00:00,Permisii disini ada tpbabes yang mau ke perpus itb! besok gaa hari selasaa??? Aku mo kesana tapi gada temennya hehe,0,0
2021-10-18 06:50:00+00:00,"itb! Butuh temen belajar tpb yang di bandungg, di sekitar cipamokolan",0,0
2021-10-17 17:50:00+00:00,"Gimana caranya cepet bisa speaking Inggris sih? Nggak ada kawan latian, nggak ada duit les juga itb!",0,0
2021-10-17 17:10:00+00:00,ITB! GUYSS EMANG NILAI DI TPB19 DAH KLUARRR???? JUJUR... DEGDEGAN BANGETT😭😭😭 https://t.co/61eCPeUtIr,0,0
2021-10-17 16:20:00+00:00,itb! ada yg tau kos putri deket itb yg bisa bawa peliharaan (kucing ) gaa? makasihh,0,0
2021-10-17 15:15:00+00:00,"itb! guys minta saran atau tips apapun , sodara gw udh lulus kuliah hampir 4 tahun gagal terus dapet kerjaan, gimana ye solusi kasian gw liat dia stress :')",0,0
2021-10-17 15:00:00+00:00,"can we talk about why people nowadays doesnt want to have commitment? bcs, sadly, i think its true. Mungkin ada yg tau kenapa? itb! https://t.co/2JsbQh3trb",0,0
2021-10-17 14:50:00+00:00,"itb! people nowadays just want to be loved, cared and appreciated. they also want attention, affection but without commitment 🤠 jadi kurang-kurangin ge-er yang berujung pada overthinking ya peeps!",0,0
2021-10-17 13:55:00+00:00,Itb! “Wanna move to another country” https://t.co/xWOl9aFXK1,0,0
2021-10-17 13:45:00+00:00,Rekomendasi laptop yang bisa buat teknik tapi ada pen-nya juga buat gambar &amp; nulis dong itb! https://t.co/qQiVeq3t1s,0,0
2021-10-17 13:25:00+00:00,"itb! pesen dr gue adalah se ambis""nya lo, ttp perhatiin kesehatan lo, baik fisik maupun mental, karena mengobati itu jauh lebi sulit drpd mencegah, so take care of yourself, jgn lupa makan, tidur yg cukup, self love jg jgn sampe lupa, smgt trs yaw!",1,0
2021-10-17 13:10:00+00:00,itb! malam2 gini enaknya nonton performance tpb fsrd itb 2021 di pentas seni amal wisokto!! stay tuned yaa buat performancenya!!! https://t.co/rF80ysSR1l,1,1
2021-10-17 12:40:00+00:00,itb! 😔 😥 ☹️ 💔 https://t.co/ZT2M7Gd54E,0,1
2021-10-17 11:55:00+00:00,"hola temen2, aku mau nyemangatin satu orang yg lagi burnout nih, sambil nulis satu surat yg semoga bisa ngasih semangat lagi buat yg beruntung hihi, rep dom aja ya yang mau, nanti aku dm 😉 itb! https://t.co/PdxyGrWSxd",0,0
2021-10-17 11:04:56+00:00,"🗨️ Replies: 13
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 15

📊 Score: 55 https://t.co/i7REejN3JF",0,1
2021-10-17 11:04:56+00:00,"🗨️ Replies: 13
📎 Quoteds: 4
🔃 Retweets: 0
❤️ Likes: 10

📊 Score: 57 https://t.co/TDn8zFhZlc",0,1
2021-10-17 11:04:55+00:00,"🗨️ Replies: 15
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 25

📊 Score: 70 https://t.co/xcbtKmS1HD",0,1
2021-10-17 11:04:55+00:00,"🗨️ Replies: 18
📎 Quoteds: 8
🔃 Retweets: 0
❤️ Likes: 10

📊 Score: 80 https://t.co/BGFwZBTOX6",0,1
2021-10-17 11:04:55+00:00,"🗨️ Replies: 19
📎 Quoteds: 17
🔃 Retweets: 2
❤️ Likes: 47

📊 Score: 140 https://t.co/wCUgbBlhaq",0,1
2021-10-17 10:20:00+00:00,itb! wow baru pertama kali ketemu sama orang yang ambis organisasi tapi kontribusi di kerja kelompok akademik nol,-1,0
2021-10-17 10:00:00+00:00,sendiri. Besok semangat yah kuliahnya 🤗,1,0
2021-10-17 10:00:00+00:00,"Itb! Heyy besok udah senin lagi yah. Makasih yah udah bertahan sampai saat ini. Apa pun yang udah kalian lewati di minggu ini, baik susah, seneng, cape, ataupun nangisin hasil ujian itu semua adalah proses yang harus kamu lewati untuk menjadi versi terbaik diri kamu  (cont..) https://t.co/HOwspTMl6M",1,0
2021-10-17 09:55:00+00:00,help itb! ga bs mikir tp deadline utsnya 23.59 hari ini aaaaaaaaaaaaaaa,-1,0
2021-10-17 09:50:00+00:00,di sini ada yang gatau kenapa konseling itb! nya gabisa? lagi butuh banget pdhl😭,-1,0
2021-10-17 09:40:00+00:00,Server web kuliah fti itb! lagi eror ya?,-1,0
2021-10-17 08:55:00+00:00,halo itb! besok senin loh \^^/ jangan pengen mati terus ya ihihi https://t.co/tTuqtDQ05Y,1,0
2021-10-17 00:10:00+00:00,itb! ada yg jualan netflix canva spotify dll??,0,0
2021-10-16 19:25:00+00:00,"Pengen punya pacar, biar ga jalan sendirian terus😔 bucin!",0,0
2021-10-16 17:45:00+00:00,bucin! TPB20 yang tahun ini cabut:(((,0,1
2021-10-16 17:30:00+00:00,bucin! sama yg punya unsur kobalt 2020,0,1
2021-10-16 17:05:01+00:00,bucin! 10120___ ayo kita main abis uts andat,0,1
2021-10-16 17:05:00+00:00,bucin! bingung gk bisa pilih salah satu soalnya keburu nyaman sama semuanya...,0,0
2021-10-16 16:55:00+00:00,itb! scoop n skoops dago tutup permanen?!?!?!?,0,0
2021-10-16 16:50:01+00:00,bucin! Semangat belajar PTG nya ☆,0,0
2021-10-16 16:50:00+00:00,"Pengen punya objek untuk di bucin! in lagi, karena jujur lagi butuh seseorang yang bisa diajak kabur dari realita perkuliahan sejenak.",0,0
2021-10-16 16:45:00+00:00,bucin! yg nama nya agung,0,1
2021-10-16 16:40:00+00:00,Bucin! Kangen gawe bareng di oskm kemaren asli seru parahh 😭,0,0
2021-10-16 16:25:00+00:00,bucin! ada yg mau dman gak? Rep ya nanti ku ketuk dmnya,0,0
2021-10-16 16:20:00+00:00,pengen dapet perhatian tp ga pengen pacaran bucin!,0,0
2021-10-16 16:10:01+00:00,"bucin! kalau tipe"" cwk yg baik, perhatian, pinter, peduli, ma sopan tu kira"" uda pny cwk blm ya :(",0,0
2021-10-16 16:10:00+00:00,bucin! kamu yang lagi nangisin homecha episode 15,0,1
2021-10-16 16:00:00+00:00,ap bner lulusan stei itb! gaji ny pda 2 digit smua? brusan liat testis alumnus di slah stu medos,1,0
2021-10-16 15:50:00+00:00,Bucin! K a m u https://t.co/neU2gFc1Nl,0,1
2021-10-16 15:45:00+00:00,bucin! aaaaaaaa akuuu hausss afeksiii :((((( kayaknya aku gak butuh pacar deh tapi psikolog yang bisa diajak ambis dan cuddle platonically 😔,0,0
2021-10-16 15:40:01+00:00,"Itb! Pengen kabur rasanya, gak betah tinggal di rumah tiap kali ortu berantem.",-1,0
2021-10-16 15:40:01+00:00,"dear bg rafif mg 19 roses are red, violets are blue 
my face turns red, whenever i see you :) bucin!",0,1
2021-10-16 15:40:00+00:00,Bucin! sama mark he he he,0,1
2021-10-16 15:25:02+00:00,bucin! sm arsy karena request,0,1
2021-10-16 15:25:01+00:00,"Bucin! Arsy tg20, smgt tiktokannyaaa",1,1
2021-10-16 15:25:00+00:00,bucin! sama yg namanya Ibnu,0,1
2021-10-16 14:50:00+00:00,"Beli meja belajar yang nggak lesehan &amp; murah di Bandung dimana ya? Spill dong, thanks itb!",0,0
2021-10-16 14:45:00+00:00,Itb! Hahahahahah gws yahh gws https://t.co/SLlXzJe46B,0,0
2021-10-16 14:40:00+00:00,Bucin! Kenapa populasi cowok jomblo di itb jarang sih :(,0,0
2021-10-16 14:30:00+00:00,Bucin! Pengen punya pacar tapi yg bisa buat sama2 ngambis,1,0
2021-10-16 14:20:01+00:00,Anak itb! ada yang thai enthu? Mau mutualan 👉🏻👈🏻,0,0
2021-10-16 14:20:00+00:00,bucin! fayza yg lagi sibuk banget :(,0,1
2021-10-16 14:15:00+00:00,Bucin! A MA’18 are you a time traveler? Because i absolutely see you in my future,0,1
2021-10-16 14:00:00+00:00,"Minggu kemarin sempet kepikiran buat bucin! sama salah satu cowo keos itb, tp gw sadar gw gampang ilang rasa kalo chat jarang &amp; ga pernah ketemu.. jd skrg b aja.. kenapa gw susah suka sm org si ah",0,0
2021-10-16 13:35:00+00:00,"itb! pgn punya pacar tapi sadar diri gw ga pinter , ga gud luking , ga ada apa apanya sedih y",0,0
2021-10-16 13:10:00+00:00,"itb! tolong kalo dpt tugas kelompok kurang2in pasifnya. kita disini sama2 mikir, jgn jadiin ‘introvert’ sbg tameng gamau ngomong dan gamau ngasih pendapat di grup",-1,0
2021-10-16 12:45:00+00:00,bucin! sama yang stei 061!,0,1
2021-10-16 12:30:00+00:00,bucin! sama yg namanya ibnu,0,1
2021-10-16 12:15:00+00:00,bucin! buat diri sendiri luvv ❤️,0,1
2021-10-16 12:15:00+00:00,Bner pgn jd influencer aj seru jalan2 di masa pndemi dn klaupun dikarantina bs kabur jg xixixi  itb! https://t.co/20KQ3xqhmg,0,0
2021-10-16 12:10:00+00:00,bucin! sama anak 19921 hehe,0,1
2021-10-16 11:55:00+00:00,Itb! Yang jurusan teknik lingkungan tolong rep di sini dongg ada yg mau aku tanyainn:( makaasii,0,0
2021-10-16 11:40:00+00:00,bucin! anak IF20 nim 103 yang jadi tutor buat UTS kemarin ^_^,0,1
2021-10-16 11:40:00+00:00,"bucin! Buat adil sithr, gimana sekarang kabarnya di jurusan?",0,1
2021-10-16 11:15:00+00:00,Itb! In this thread we recommend a book. I’ll start: https://t.co/z5cbhsWKba,0,0
2021-10-16 11:15:00+00:00,Semangat LPJnya buat kakak ketua MPAB HMP! Jangan lupa istirahat ya habis futsal bucin!,0,1
2021-10-16 11:05:01+00:00,anak fsrd sibuk banget ya? Ampe susah amat diajak ketemuan :( bucin!,0,0
2021-10-16 11:05:00+00:00,itb! anak2 hmif yg ikut beasiswa alif udh pengumuman blm si?,0,0
2021-10-16 11:03:27+00:00,"🗨️ Replies: 3
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 3

📊 Score: 13 https://t.co/YiXaV3Wtqv",0,1
2021-10-16 11:03:27+00:00,"🗨️ Replies: 2
📎 Quoteds: 1
🔃 Retweets: 3
❤️ Likes: 13

📊 Score: 24 https://t.co/qViJ1XzRyy",0,1
2021-10-16 11:03:26+00:00,"🗨️ Replies: 2
📎 Quoteds: 0
🔃 Retweets: 0
❤️ Likes: 47

📊 Score: 53 https://t.co/YVEUbTQ0SI",0,1
2021-10-16 11:03:26+00:00,"🗨️ Replies: 2
📎 Quoteds: 1
🔃 Retweets: 5
❤️ Likes: 99

📊 Score: 112 https://t.co/VLoHy8EE7c",0,1
2021-10-16 11:03:26+00:00,"🗨️ Replies: 24
📎 Quoteds: 13
🔃 Retweets: 8
❤️ Likes: 112

📊 Score: 218 https://t.co/iHfsQXIjSs",0,1
2021-10-16 10:25:00+00:00,Selamat sore itb! :) https://t.co/av2y1OrAkz,0,0
2021-10-16 10:20:00+00:00,itb! kebanyakan bikin sayembara tiktok dan anak2nya tiktoker semua soalnya https://t.co/sG7C2ciDCr,-1,0
2021-10-16 10:10:00+00:00,itb! drop playlist yang bisa bikin semangat lagi dong,1,0
2021-10-16 09:50:00+00:00,"gais, yang ga punya pacar list malam minggu kalian nanti, mau ngapain? jangan bilang mau mantengin fess bucin harap harap dikirimin 😝 
 itb!",-1,0
2021-10-16 09:35:00+00:00,"Menu anak kos selain ayam (geprek, penyet, katsu, pop), nasi padang, lauk warteg, mie instan, apa ya itb! bingung mau makan apa",0,0
2021-10-16 08:50:00+00:00,itb! manusia-manusia lemah itu saya~ https://t.co/3a2VN51fjP,0,0
2021-10-16 06:15:00+00:00,"terima webometric yang memberi spotlight kejelekan website itb! sehingga orang luar ada celah sedikit merendahkan itb, padahal orang dalam itb juga banyak tau kejelekan itb https://t.co/sG7C2ciDCr",-1,0
2021-10-16 06:10:00+00:00,"ga suka kuliah di itb! pengen jadi influencer aja biar kerjaannya traveling, review tempat, dan bisa hangout bareng temen terus",-1,0
2021-10-16 06:05:00+00:00,Pen pny pcar tpi klo nyarinya pkai app cri jdoh kya terlalu desperate gt gk si bucin! ada cra lain gk y di kondisi srba onlen gni :/,0,0
2021-10-16 05:55:01+00:00,pgn pny pcar gmn sih cranya itb!,0,0
2021-10-16 05:30:00+00:00,testi uts kalkulus dong itb!,0,0
2021-10-16 05:25:00+00:00,"itb! Entah kenapa sejak masuk jurusan gapernah dapat nilai kuis/ujian yg memuaskan :""), what is wrong with me anons",-1,0
2021-10-16 04:15:00+00:00,PENGEN PUNYA SUPPORT SYSTEMM!! itb! feelin' lonely since years ago :((,0,0
2021-10-16 04:15:00+00:00,ujian di itb! bagaikan utbk berkali kali lipat,-1,0
2021-10-16 02:25:00+00:00,"itb! itbfess ribut mulu dah, emang ya teknologi banyak bikin ribut

tapiii bikin positif juga! ✨contohnya nih teknologi bisa dipake demi menjaga resiliensi bisnis juga di era pandemi! Penasaran?yuk langsung ikut workshop&amp;webinar dari BIST League 4.0! Dijamin ga nyesel deh! https://t.co/mLZSLVLFcf",0,1
2021-10-16 01:45:00+00:00,"serem banget, mimpi ngeliat matahari terbenam bareng hantu temen sendiri 😭😭😭😭😭😭 astagfirullah, temennya aku ga ada yang meninggal, tapi malah di mimpi jadi hantu. gara2 minggu2 uts ga si ini!! tidur pun jadi ga tenang😡🤛 pagi guys 😡 itb!",0,0
2021-10-16 01:20:00+00:00,SEMANGAT UTSNYA TPBABES ASKSJSHSJDKSKS ITB!,1,0
2021-10-15 18:30:00+00:00,pengen ambis kalkulus kalau asdosnya @kureijiollie itb!,1,0
2021-10-15 17:45:00+00:00,itb! semangat uts kalkulus perdana nyaaa TPBabes.. smoga ga susah yaaa wkwkkw soalnya taun 20 uts nya ga sesulit uts essay offline jadinya waktu itu pada dpt 90an deh hehehe,1,0
2021-10-15 17:20:00+00:00,Itb! Mau give up aja,-1,0
2021-10-15 14:50:00+00:00,kalau konseling gratis itb! harus selalu sama ya psikolohnya ga bisa ganti?,-1,0
2021-10-15 14:25:00+00:00,itb! s m g t y https://t.co/7Q1EIzjztS,1,0
2021-10-15 14:10:00+00:00,"Kalo matkul jurusan yg ada praktikumnya dapet E, tp praktikumnya udah lulus, itu ngulangnya matkul aja di semester pendek atau gmn ya?, TIA itb!",0,0
2021-10-15 13:05:00+00:00,gk suka hidup tpi w takut azab kubur bneran ada trs gbisa balik lgi :) itb! tp dh g sanggup lgi,-1,0
2021-10-15 12:55:00+00:00,"itb! anak ftsl sama sbm cocok ga ya, mau coba dktin tp akuu cewe :’",0,0
2021-10-15 12:55:00+00:00,"Stress bgt ada tugas deadline malem ini mna susah, gimana y biar tugas ini selesai tanpa dikerjakan 😔 itb! 

Help 1 like = 1 doa",-1,0
2021-10-15 11:04:55+00:00,"🗨️ Replies: 9
📎 Quoteds: 1
🔃 Retweets: 0
❤️ Likes: 3

📊 Score: 32 https://t.co/vTbXHC3Cjw",0,1
2021-10-15 11:04:54+00:00,"🗨️ Replies: 2
📎 Quoteds: 0
🔃 Retweets: 1
❤️ Likes: 30

📊 Score: 37 https://t.co/UriL5alPLi",0,1
2021-10-15 11:04:54+00:00,"🗨️ Replies: 3
📎 Quoteds: 3
🔃 Retweets: 7
❤️ Likes: 93

📊 Score: 115 https://t.co/qcELmwWEwe",0,1
2021-10-15 11:04:54+00:00,"🗨️ Replies: 8
📎 Quoteds: 16
🔃 Retweets: 10
❤️ Likes: 67

📊 Score: 133 https://t.co/57xxgZEOvE",0,1
2021-10-15 11:04:53+00:00,"🗨️ Replies: 5
📎 Quoteds: 2
🔃 Retweets: 6
❤️ Likes: 151

📊 Score: 176 https://t.co/3edKKuS2Au",0,1
2021-10-15 10:25:00+00:00,Rekomen desserts yang ada ei gofood/shopeefood dong itb!,0,0
2021-10-15 06:35:00+00:00,"Itb! You did well kokk. Klo masih belum memuaskan, kejar lg di uts 2 yaa!! https://t.co/K6fjlgGaMl",1,0
2021-10-15 03:45:00+00:00,"ITB! be like : kelarin dalam sejam, atau gue tinggal!",1,0
2021-10-15 01:55:00+00:00,itb! six kalian error ga,-1,0
2021-10-15 01:20:00+00:00,itb! gaada yg mau semangatin aku apa :( https://t.co/VcAvh3gILM,0,0
2021-10-15 01:20:00+00:00,"Anjir baru tau gw, 4 dirut terakhir Telkom alumni EL itb! Semua. Gokil",1,0
2021-10-15 01:00:00+00:00,Itb! Semangat KBF dan UTSnya untuk NIM 1652130*,1,1
2021-10-15 00:55:00+00:00,"Mau nanya, yang kemarin udah ke itb! lapsr sama lapsil buka ga ya buat parkir? Apa harus di luar? Makasih!",0,0
2021-10-15 00:50:00+00:00,manis ❤️ ❤️ ❤️ banget AAAAAAAAH EDUNEX AAAAA LUCCUUUUUUUUUUUUUUU............EDUNEX ITB! AAAAAAAAAAAAAAAAAAAAGH ❤️ ❤️ ❤️,0,0
2021-10-15 00:50:00+00:00,"EDUNEX EDUNEX EDUNEX ️ ❤️ ❤️ WANGI WANGI WANGI WANGI HU HA HU HA HU HA, aaaah baunya rambut EDUNEX wangi aku mau nyiumin aroma wanginya EDUNEX AAAAAAAAH ~ Rambutnya.... aaah rambutnya juga pengen aku elus-elus ~~ AAAAAH EDUNEX keluar pertama kali di anime juga  (cont..)",0,0
2021-10-15 00:25:00+00:00,selamat pagi itb! selamat beraktivitas... https://t.co/ayPqU0wpu3,1,0
2021-10-14 15:10:00+00:00,"Hai massa TPBabes itb! gimana TO FMIPA-nya kemarin? Pembahasan bisa diliat melalui tautan di bawah ini yaa, semangat UTS kalkulusnya!

With love,
Tim Akademik FMIPA'21 💙 https://t.co/m28HgyHnVC",1,0
2021-10-14 12:30:00+00:00,itb! buat tpb yg mauu pembahasan TO kalkulus FMIPA kemaren yukk nonton di live youtube  https://t.co/vtWiWQsXqS,1,1
2021-10-14 12:25:00+00:00,itb! how do people fake death?,0,0
2021-10-14 12:20:00+00:00,"Itb! Info kostan putra/campur dong yang kamer mandi dalem daerah cisitu under 1,3 :(",0,0
2021-10-14 12:10:00+00:00,Itb! Pertanyaan random sih kalian tujuan main twitter apa? trus gimana cara kalian buat manfaatin platform ini?,0,0
2021-10-14 11:04:46+00:00,"🗨️ Replies: 13
📎 Quoteds: 2
🔃 Retweets: 1
❤️ Likes: 37

📊 Score: 81 https://t.co/QpjOgl2CnQ",0,1
2021-10-14 11:04:46+00:00,"🗨️ Replies: 8
📎 Quoteds: 10
🔃 Retweets: 3
❤️ Likes: 53

📊 Score: 100 https://t.co/FMn6dsZ9qW",0,1
2021-10-14 11:04:45+00:00,"🗨️ Replies: 11
📎 Quoteds: 13
🔃 Retweets: 0
❤️ Likes: 48

📊 Score: 107 https://t.co/uQbxzxgK74",0,1
2021-10-14 11:04:45+00:00,"🗨️ Replies: 34
📎 Quoteds: 20
🔃 Retweets: 7
❤️ Likes: 101

📊 Score: 250 https://t.co/cprCYzvdk6",0,1
2021-10-14 11:04:45+00:00,"🗨️ Replies: 41
📎 Quoteds: 45
🔃 Retweets: 4
❤️ Likes: 94

📊 Score: 311 https://t.co/281peGdRcx",0,1
2021-10-14 10:25:00+00:00,itb! statprob biasanya ada ujian 3-nya ga??,0,0
2021-10-14 09:35:00+00:00,itb! Kepala pundak lutut kaki demot lagi,-1,0
2021-10-14 09:20:00+00:00,maap kalo oot tapi cuci motor sekitar itb! dimana ya??,0,0
2021-10-14 06:45:00+00:00,itb! ya allah semoga penyakit emotionally attached ke dosen ini segera disembuhkan,-1,0
2021-10-14 06:05:00+00:00,"itb! capek uts, pengen jadi pinter gimana ya caranya, udah belajar tetep aja zonk pas di uts 🥲",-1,0
2021-10-14 04:40:00+00:00,Selamat siang massa kampus itb! https://t.co/BEIuB00XY2,1,0
2021-10-14 01:30:00+00:00,itb! tau ga yang bedain kamu sama UTS? jiaakhhh keewkeewkeew asolole pala bapa kau mirip lele,-1,0
2021-10-14 01:05:00+00:00,"kalo di itb! belajarnya aljabar linier kalo di its jadinya aljatim linier, xixixi",0,0
2021-10-13 22:50:00+00:00,"Kemarin2 tidur 4 jam sehari, sekarang cuma 2 jam sehari. Semangat semua 😅 itb!",1,0
2021-10-13 18:45:00+00:00,"semua hal dikasih bendera merah, tanpa sadar akalnya adalah bendera merah itb!",-1,0
2021-10-13 18:40:00+00:00,"Itb! udh ganti hari blm tidur aj, smgt n gws para pejuang! ntah pejuang tugas, laprak, uts, atau pejuang hatinya &lt;/3",1,0
2021-10-13 18:05:00+00:00,Itb! Ngerasa ga pantes buat siapa2 dan apa2,-1,0
2021-10-13 17:55:00+00:00,saya cinta itb! hmmm yesss,1,0
